compiler,program,opt,flag_id,sweep,is_warmup,wall_s,user_s,sys_s,max_rss_kb,exit_code,term_signal,output_ok,epoch_s
clang++,suma,-Oz,ubsan,0,1,0.716624,0.712484,0.004002,7384,0,,1,1783529811
clang++,suma,-Oz,msan,0,1,0.322103,0.313926,0.007947,14252,0,,1,1783529811
clang++,suma,-Oz,safe_stack,0,1,0.087514,0.087414,0.0,6900,0,,1,1783529811
clang++,suma,-Oz,lto,0,1,0.181439,0.177297,0.004029,6780,0,,1,1783529812
clang++,final,-O0,baseline,0,1,0.096658,0.096571,0.0,3816,0,,1,1783529812
clang++,final,-O0,pie,0,1,0.096591,0.096507,0.0,3804,0,,1,1783529812
clang++,final,-O0,no_pie,0,1,0.107331,0.103284,0.003972,3804,0,,1,1783529812
clang++,final,-O0,fortify1,0,1,0.097259,0.09717,0.0,3764,0,,1,1783529812
clang++,final,-O0,fortify2,0,1,0.096737,0.096639,0.0,3812,0,,1,1783529812
clang++,final,-O0,fortify_off,0,1,0.096855,0.096758,0.0,3876,0,,1,1783529812
clang++,final,-O0,noexecstack,0,1,0.103745,0.103659,0.0,3676,0,,1,1783529812
clang++,final,-O0,execstack,0,1,0.097199,0.093232,0.003884,3952,0,,1,1783529812
clang++,final,-O0,relro_full,0,1,0.096361,0.096285,0.0,3828,0,,1,1783529812
clang++,final,-O0,no_stack_protector,0,1,0.096562,0.096464,0.0,3876,0,,1,1783529812
clang++,final,-O0,stack_protector,0,1,0.09687,0.096794,0.0,3812,0,,1,1783529813
clang++,final,-O0,stack_protector_strong,0,1,0.099773,0.099693,0.0,3736,0,,1,1783529813
clang++,final,-O0,stack_protector_all,0,1,0.100216,0.100132,0.0,3828,0,,1,1783529813
clang++,final,-O0,no_plt,0,1,0.099237,0.095195,0.003966,3816,0,,1,1783529813
clang++,final,-O0,asan,0,1,0.373051,0.368901,0.004022,9800,0,,1,1783529813
clang++,final,-O0,ubsan,0,1,0.105738,0.105625,0.0,4004,0,,1,1783529813
clang++,final,-O0,msan,0,1,0.59283,0.588683,0.004004,8684,0,,1,1783529814
clang++,final,-O0,safe_stack,0,1,0.101055,0.096904,0.004037,3700,0,,1,1783529814
clang++,final,-O0,lto,0,1,0.099278,0.095229,0.003967,3684,0,,1,1783529814
clang++,final,-O1,baseline,0,1,0.094436,0.094351,0.0,3888,0,,1,1783529814
clang++,final,-O1,pie,0,1,0.090164,0.090094,0.0,3736,0,,1,1783529814
clang++,final,-O1,no_pie,0,1,0.091922,0.087853,0.003993,3752,0,,1,1783529814
clang++,final,-O1,fortify1,0,1,0.064319,0.064239,0.0,3816,0,,1,1783529815
clang++,final,-O1,fortify2,0,1,0.064687,0.064588,0.0,3808,0,,1,1783529815
clang++,final,-O1,fortify_off,0,1,0.090189,0.086199,0.003918,3876,0,,1,1783529815
clang++,final,-O1,noexecstack,0,1,0.09372,0.093637,0.0,3848,0,,1,1783529815
clang++,final,-O1,execstack,0,1,0.090173,0.090088,0.0,3888,0,,1,1783529815
clang++,final,-O1,relro_full,0,1,0.090298,0.090213,0.0,3732,0,,1,1783529815
clang++,final,-O1,no_stack_protector,0,1,0.090599,0.090522,0.0,3808,0,,1,1783529815
clang++,final,-O1,stack_protector,0,1,0.090122,0.090041,0.0,3748,0,,1,1783529815
clang++,final,-O1,stack_protector_strong,0,1,0.091261,0.091175,0.0,3956,0,,1,1783529815
clang++,final,-O1,stack_protector_all,0,1,0.090102,0.090019,0.0,3808,0,,1,1783529815
clang++,final,-O1,no_plt,0,1,0.088029,0.087951,0.0,3876,0,,1,1783529815
clang++,final,-O1,asan,0,1,0.361413,0.353315,0.007965,11756,0,,1,1783529816
clang++,final,-O1,ubsan,0,1,0.090398,0.090284,0.0,4132,0,,1,1783529816
clang++,final,-O1,msan,0,1,0.594809,0.590634,0.004017,6540,0,,1,1783529816
clang++,final,-O1,safe_stack,0,1,0.090497,0.090409,0.0,3836,0,,1,1783529817
clang++,final,-O1,lto,0,1,0.090023,0.089955,0.0,3876,0,,1,1783529817
clang++,final,-O2,baseline,0,1,0.092348,0.092271,0.0,3804,0,,1,1783529817
clang++,final,-O2,pie,0,1,0.095806,0.095727,0.0,3748,0,,1,1783529817
clang++,final,-O2,no_pie,0,1,0.096647,0.096555,0.0,3808,0,,1,1783529817
clang++,final,-O2,fortify1,0,1,0.064298,0.060203,0.004013,3956,0,,1,1783529817
clang++,final,-O2,fortify2,0,1,0.064348,0.06427,0.0,3740,0,,1,1783529817
clang++,final,-O2,fortify_off,0,1,0.093621,0.093538,0.0,3812,0,,1,1783529817
clang++,final,-O2,noexecstack,0,1,0.091952,0.091865,0.0,3744,0,,1,1783529817
clang++,final,-O2,execstack,0,1,0.090095,0.090011,0.0,3744,0,,1,1783529817
clang++,final,-O2,relro_full,0,1,0.091229,0.091151,0.0,3884,0,,1,1783529817
clang++,final,-O2,no_stack_protector,0,1,0.093537,0.093437,0.0,3804,0,,1,1783529818
clang++,final,-O2,stack_protector,0,1,0.090165,0.090083,0.0,3876,0,,1,1783529818
clang++,final,-O2,stack_protector_strong,0,1,0.090098,0.090024,0.0,3684,0,,1,1783529818
clang++,final,-O2,stack_protector_all,0,1,0.09,0.089927,0.0,3828,0,,1,1783529818
clang++,final,-O2,no_plt,0,1,0.089974,0.08989,0.0,3680,0,,1,1783529818
clang++,final,-O2,asan,0,1,0.362503,0.358384,0.003994,11736,0,,1,1783529818
clang++,final,-O2,ubsan,0,1,0.090575,0.086524,0.003932,6176,0,,1,1783529818
clang++,final,-O2,msan,0,1,0.65985,0.655741,0.003998,8744,0,,1,1783529819
clang++,final,-O2,safe_stack,0,1,0.090153,0.09007,0.0,3960,0,,1,1783529819
clang++,final,-O2,lto,0,1,0.094844,0.094755,0.0,3888,0,,1,1783529819
clang++,final,-O3,baseline,0,1,0.090247,0.090144,0.0,3748,0,,1,1783529819
clang++,final,-O3,pie,0,1,0.089983,0.0899,0.0,3776,0,,1,1783529819
clang++,final,-O3,no_pie,0,1,0.094001,0.093906,0.0,3884,0,,1,1783529819
clang++,final,-O3,fortify1,0,1,0.072248,0.072171,0.0,3700,0,,1,1783529820
clang++,final,-O3,fortify2,0,1,0.063675,0.06359,0.0,3808,0,,1,1783529820
clang++,final,-O3,fortify_off,0,1,0.090038,0.089959,0.0,3736,0,,1,1783529820
clang++,final,-O3,noexecstack,0,1,0.093951,0.093872,0.0,3812,0,,1,1783529820
clang++,final,-O3,execstack,0,1,0.089967,0.089901,0.0,3744,0,,1,1783529820
clang++,final,-O3,relro_full,0,1,0.094313,0.094232,0.0,3876,0,,1,1783529820
clang++,final,-O3,no_stack_protector,0,1,0.090161,0.090064,0.0,3812,0,,1,1783529820
clang++,final,-O3,stack_protector,0,1,0.090075,0.089999,0.0,3812,0,,1,1783529820
clang++,final,-O3,stack_protector_strong,0,1,0.093458,0.093363,0.0,3824,0,,1,1783529820
clang++,final,-O3,stack_protector_all,0,1,0.107161,0.10708,0.0,3800,0,,1,1783529820
clang++,final,-O3,no_plt,0,1,0.090245,0.090164,0.0,3948,0,,1,1783529820
clang++,final,-O3,asan,0,1,0.362232,0.358146,0.003992,11980,0,,1,1783529821
clang++,final,-O3,ubsan,0,1,0.09062,0.090507,0.0,6232,0,,1,1783529821
clang++,final,-O3,msan,0,1,0.593858,0.589704,0.004011,6600,0,,1,1783529822
clang++,final,-O3,safe_stack,0,1,0.090557,0.090469,0.0,3956,0,,1,1783529822
clang++,final,-O3,lto,0,1,0.093971,0.089971,0.003911,3804,0,,1,1783529822
clang++,final,-Ofast,baseline,0,1,0.090443,0.090366,0.0,3808,0,,1,1783529822
clang++,final,-Ofast,pie,0,1,0.090118,0.090037,0.0,3948,0,,1,1783529822
clang++,final,-Ofast,no_pie,0,1,0.102691,0.102588,0.0,3748,0,,1,1783529822
clang++,final,-Ofast,fortify1,0,1,0.078971,0.078868,0.0,3744,0,,1,1783529822
clang++,final,-Ofast,fortify2,0,1,0.077586,0.077494,0.0,3740,0,,1,1783529822
clang++,final,-Ofast,fortify_off,0,1,0.090198,0.090113,0.0,3952,0,,1,1783529822
clang++,final,-Ofast,noexecstack,0,1,0.090186,0.090094,0.0,3672,0,,1,1783529822
clang++,final,-Ofast,execstack,0,1,0.091011,0.090919,0.0,3812,0,,1,1783529822
clang++,final,-Ofast,relro_full,0,1,0.090262,0.086248,0.00392,3876,0,,1,1783529823
clang++,final,-Ofast,no_stack_protector,0,1,0.090385,0.090301,0.0,3748,0,,1,1783529823
clang++,final,-Ofast,stack_protector,0,1,0.093174,0.093097,0.0,3808,0,,1,1783529823
clang++,final,-Ofast,stack_protector_strong,0,1,0.090281,0.090199,0.0,3952,0,,1,1783529823
clang++,final,-Ofast,stack_protector_all,0,1,0.090118,0.086128,0.003914,3756,0,,1,1783529823
clang++,final,-Ofast,no_plt,0,1,0.088768,0.088685,0.0,3804,0,,1,1783529823
clang++,final,-Ofast,asan,0,1,0.360826,0.352722,0.007947,12756,0,,1,1783529823
clang++,final,-Ofast,ubsan,0,1,0.091175,0.091049,0.0,4132,0,,1,1783529823
clang++,final,-Ofast,msan,0,1,0.558303,0.558167,0.0,6548,0,,1,1783529824
clang++,final,-Ofast,safe_stack,0,1,0.090279,0.09017,0.0,3908,0,,1,1783529824
clang++,final,-Ofast,lto,0,1,0.093559,0.093474,0.0,3884,0,,1,1783529824
clang++,final,-Os,baseline,0,1,0.09014,0.090047,0.0,3828,0,,1,1783529824
clang++,final,-Os,pie,0,1,0.095961,0.095873,0.0,3952,0,,1,1783529824
clang++,final,-Os,no_pie,0,1,0.090537,0.086516,0.003932,3676,0,,1,1783529824
clang++,final,-Os,fortify1,0,1,0.074442,0.074351,0.0,3876,0,,1,1783529825
clang++,final,-Os,fortify2,0,1,0.07508,0.074979,0.0,3876,0,,1,1783529825
clang++,final,-Os,fortify_off,0,1,0.093274,0.093193,0.0,3876,0,,1,1783529825
clang++,final,-Os,noexecstack,0,1,0.090185,0.090106,0.0,3808,0,,1,1783529825
clang++,final,-Os,execstack,0,1,0.089947,0.08596,0.003907,3804,0,,1,1783529825
clang++,final,-Os,relro_full,0,1,0.09028,0.09019,0.0,3688,0,,1,1783529825
clang++,final,-Os,no_stack_protector,0,1,0.090243,0.090164,0.0,3880,0,,1,1783529825
clang++,final,-Os,stack_protector,0,1,0.093167,0.093081,0.0,3952,0,,1,1783529825
clang++,final,-Os,stack_protector_strong,0,1,0.090296,0.090206,0.0,3812,0,,1,1783529825
clang++,final,-Os,stack_protector_all,0,1,0.091878,0.091798,0.0,3736,0,,1,1783529825
clang++,final,-Os,no_plt,0,1,0.089079,0.081263,0.007739,3768,0,,1,1783529825
clang++,final,-Os,asan,0,1,0.362837,0.350708,0.01198,9772,0,,1,1783529826
clang++,final,-Os,ubsan,0,1,0.090231,0.090132,0.0,4256,0,,1,1783529826
clang++,final,-Os,msan,0,1,0.594102,0.589943,0.004013,6740,0,,1,1783529826
clang++,final,-Os,safe_stack,0,1,0.090606,0.09051,0.0,3840,0,,1,1783529827
clang++,final,-Os,lto,0,1,0.090253,0.086254,0.00392,3876,0,,1,1783529827
clang++,final,-Oz,baseline,0,1,0.090456,0.090377,0.0,3880,0,,1,1783529827
clang++,final,-Oz,pie,0,1,0.093375,0.093298,0.0,3748,0,,1,1783529827
clang++,final,-Oz,no_pie,0,1,0.094287,0.094208,0.0,3824,0,,1,1783529827
clang++,final,-Oz,fortify1,0,1,0.076143,0.076044,0.0,3872,0,,1,1783529827
clang++,final,-Oz,fortify2,0,1,0.072988,0.072902,0.0,3740,0,,1,1783529827
clang++,final,-Oz,fortify_off,0,1,0.090259,0.090176,0.0,3768,0,,1,1783529827
clang++,final,-Oz,noexecstack,0,1,0.09016,0.090071,0.0,3736,0,,1,1783529827
clang++,final,-Oz,execstack,0,1,0.091933,0.091859,0.0,3688,0,,1,1783529827
clang++,final,-Oz,relro_full,0,1,0.094153,0.094075,0.0,3672,0,,1,1783529827
clang++,final,-Oz,no_stack_protector,0,1,0.090277,0.09018,0.0,3676,0,,1,1783529828
clang++,final,-Oz,stack_protector,0,1,0.090473,0.090386,0.0,3760,0,,1,1783529828
clang++,final,-Oz,stack_protector_strong,0,1,0.090665,0.086651,0.003938,3712,0,,1,1783529828
clang++,final,-Oz,stack_protector_all,0,1,0.090522,0.090445,0.0,3676,0,,1,1783529828
clang++,final,-Oz,no_plt,0,1,0.091308,0.091223,0.0,3884,0,,1,1783529828
clang++,final,-Oz,asan,0,1,0.36483,0.356666,0.008038,10996,0,,1,1783529828
clang++,final,-Oz,ubsan,0,1,0.093799,0.093689,0.0,6308,0,,1,1783529828
clang++,final,-Oz,msan,0,1,0.559068,0.554974,0.003992,6544,0,,1,1783529829
clang++,final,-Oz,safe_stack,0,1,0.094319,0.090317,0.003926,3712,0,,1,1783529829
clang++,final,-Oz,lto,0,1,0.090062,0.089982,0.0,3880,0,,1,1783529829
rustc,suma,-C opt-level=0,baseline,0,1,2.555739,2.555525,0.0,5696,0,,1,1783529832
rustc,suma,-C opt-level=0,overflow_checks,0,1,2.529067,2.524845,0.003995,5776,0,,1,1783529834
rustc,suma,-C opt-level=0,debug_assertions,0,1,2.532235,2.532051,0.0,5788,0,,1,1783529837
rustc,suma,-C opt-level=0,panic_abort,0,1,2.24598,2.245797,0.0,5876,0,,1,1783529839
rustc,suma,-C opt-level=0,lto,0,1,2.520817,2.520635,0.0,5592,0,,1,1783529842
rustc,suma,-C opt-level=0,lto_thin,0,1,2.648174,2.64796,0.0,5712,0,,1,1783529844
rustc,suma,-C opt-level=0,asan,0,1,3.142386,3.118183,0.023991,12888,0,,1,1783529847
rustc,suma,-C opt-level=0,lsan,0,1,2.649346,2.632832,0.016286,8496,0,,1,1783529850
rustc,suma,-C opt-level=0,relro_full,0,1,2.549769,2.545525,0.003996,5884,0,,1,1783529853
rustc,suma,-C opt-level=0,stack_protector_none,0,1,2.512181,2.511996,0.0,5748,0,,1,1783529855
rustc,suma,-C opt-level=0,stack_protector,0,1,2.72866,2.716467,0.011984,5772,0,,1,1783529858
rustc,suma,-C opt-level=0,stack_protector_strong,0,1,2.698437,2.69825,0.0,5860,0,,1,1783529860
rustc,suma,-C opt-level=0,noexecstack,0,1,2.570416,2.570219,0.0,5756,0,,1,1783529863
rustc,suma,-C opt-level=0,execstack,0,1,2.540698,2.540507,0.0,5820,0,,1,1783529866
rustc,suma,-C opt-level=0,pie,0,1,2.53964,2.53545,0.003999,5868,0,,1,1783529868
rustc,suma,-C opt-level=0,no_pie,0,1,2.522701,2.5185,0.003997,5960,0,,1,1783529871
rustc,suma,-C opt-level=1,baseline,0,1,0.164838,0.1569,0.007845,5716,0,,1,1783529871
rustc,suma,-C opt-level=1,overflow_checks,0,1,0.120794,0.120703,0.0,5876,0,,1,1783529871
rustc,suma,-C opt-level=1,debug_assertions,0,1,0.121069,0.116947,0.004032,5736,0,,1,1783529871
rustc,suma,-C opt-level=1,panic_abort,0,1,0.165897,0.165804,0.0,5772,0,,1,1783529871
rustc,suma,-C opt-level=1,lto,0,1,0.081471,0.081388,0.0,5636,0,,1,1783529871
rustc,suma,-C opt-level=1,lto_thin,0,1,0.165421,0.165316,0.0,5664,0,,1,1783529871
rustc,suma,-C opt-level=1,asan,0,1,0.270796,0.246745,0.023934,12740,0,,1,1783529872
rustc,suma,-C opt-level=1,lsan,0,1,0.191308,0.170785,0.020398,8508,0,,1,1783529872
rustc,suma,-C opt-level=1,relro_full,0,1,0.170615,0.170504,0.0,5876,0,,1,1783529872
rustc,suma,-C opt-level=1,stack_protector_none,0,1,0.164972,0.164852,0.0,5756,0,,1,1783529872
rustc,suma,-C opt-level=1,stack_protector,0,1,0.164871,0.160756,0.004018,5720,0,,1,1783529872
rustc,suma,-C opt-level=1,stack_protector_strong,0,1,0.167867,0.167765,0.0,5976,0,,1,1783529873
rustc,suma,-C opt-level=1,noexecstack,0,1,0.165213,0.165122,0.0,5868,0,,1,1783529873
rustc,suma,-C opt-level=1,execstack,0,1,0.164758,0.164668,0.0,5908,0,,1,1783529873
rustc,suma,-C opt-level=1,pie,0,1,0.165971,0.16183,0.004045,5940,0,,1,1783529873
rustc,suma,-C opt-level=1,no_pie,0,1,0.165852,0.165774,0.0,5764,0,,1,1783529873
rustc,suma,-C opt-level=2,baseline,0,1,0.048949,0.045099,0.003758,5816,0,,1,1783529873
rustc,suma,-C opt-level=2,overflow_checks,0,1,0.120646,0.120551,0.0,5832,0,,1,1783529873
rustc,suma,-C opt-level=2,debug_assertions,0,1,0.121141,0.117135,0.003904,5860,0,,1,1783529874
rustc,suma,-C opt-level=2,panic_abort,0,1,0.048882,0.048789,0.0,5876,0,,1,1783529874
rustc,suma,-C opt-level=2,lto,0,1,0.048922,0.045075,0.003756,5552,0,,1,1783529874
rustc,suma,-C opt-level=2,lto_thin,0,1,0.048753,0.048658,0.0,5612,0,,1,1783529874
rustc,suma,-C opt-level=2,asan,0,1,0.166859,0.154273,0.012491,12772,0,,1,1783529874
rustc,suma,-C opt-level=2,lsan,0,1,0.077467,0.057812,0.019538,8508,0,,1,1783529874
rustc,suma,-C opt-level=2,relro_full,0,1,0.048936,0.04882,0.0,5772,0,,1,1783529874
rustc,suma,-C opt-level=2,stack_protector_none,0,1,0.048758,0.044907,0.003742,5880,0,,1,1783529874
rustc,suma,-C opt-level=2,stack_protector,0,1,0.048854,0.048758,0.0,5896,0,,1,1783529874
rustc,suma,-C opt-level=2,stack_protector_strong,0,1,0.048772,0.044615,0.004055,5880,0,,1,1783529874
rustc,suma,-C opt-level=2,noexecstack,0,1,0.048825,0.04873,0.0,5704,0,,1,1783529874
rustc,suma,-C opt-level=2,execstack,0,1,0.050141,0.050049,0.0,5764,0,,1,1783529874
rustc,suma,-C opt-level=2,pie,0,1,0.048838,0.048748,0.0,5632,0,,1,1783529874
rustc,suma,-C opt-level=2,no_pie,0,1,0.048626,0.044809,0.003734,5700,0,,1,1783529874
rustc,suma,-C opt-level=3,baseline,0,1,0.049041,0.048952,0.0,5884,0,,1,1783529874
rustc,suma,-C opt-level=3,overflow_checks,0,1,0.120882,0.11689,0.003896,5868,0,,1,1783529875
rustc,suma,-C opt-level=3,debug_assertions,0,1,0.092099,0.092009,0.0,5740,0,,1,1783529875
rustc,suma,-C opt-level=3,panic_abort,0,1,0.048983,0.044818,0.004074,5876,0,,1,1783529875
rustc,suma,-C opt-level=3,lto,0,1,0.048717,0.048633,0.0,5724,0,,1,1783529875
rustc,suma,-C opt-level=3,lto_thin,0,1,0.048809,0.048722,0.0,5804,0,,1,1783529875
rustc,suma,-C opt-level=3,asan,0,1,0.168143,0.148008,0.020032,10808,0,,1,1783529875
rustc,suma,-C opt-level=3,lsan,0,1,0.076366,0.068481,0.00777,10540,0,,1,1783529875
rustc,suma,-C opt-level=3,relro_full,0,1,0.048925,0.044739,0.004067,5840,0,,1,1783529875
rustc,suma,-C opt-level=3,stack_protector_none,0,1,0.048664,0.048586,0.0,5788,0,,1,1783529875
rustc,suma,-C opt-level=3,stack_protector,0,1,0.048699,0.04456,0.00405,5896,0,,1,1783529875
rustc,suma,-C opt-level=3,stack_protector_strong,0,1,0.048683,0.0486,0.0,5872,0,,1,1783529875
rustc,suma,-C opt-level=3,noexecstack,0,1,0.04869,0.0486,0.0,5840,0,,1,1783529875
rustc,suma,-C opt-level=3,execstack,0,1,0.048772,0.048673,0.0,5744,0,,1,1783529875
rustc,suma,-C opt-level=3,pie,0,1,0.048651,0.048561,0.0,5768,0,,1,1783529875
rustc,suma,-C opt-level=3,no_pie,0,1,0.048684,0.044546,0.004049,5868,0,,1,1783529875
rustc,suma,-C opt-level=s,baseline,0,1,0.121463,0.12138,0.0,5840,0,,1,1783529876
rustc,suma,-C opt-level=s,overflow_checks,0,1,0.121698,0.121598,0.0,5716,0,,1,1783529876
rustc,suma,-C opt-level=s,debug_assertions,0,1,0.12158,0.121456,0.0,5780,0,,1,1783529876
rustc,suma,-C opt-level=s,panic_abort,0,1,0.104767,0.104679,0.0,5896,0,,1,1783529876
rustc,suma,-C opt-level=s,lto,0,1,0.121284,0.12119,0.0,5740,0,,1,1783529876
rustc,suma,-C opt-level=s,lto_thin,0,1,0.121022,0.120936,0.0,5668,0,,1,1783529876
rustc,suma,-C opt-level=s,asan,0,1,0.186735,0.158839,0.027774,10816,0,,1,1783529876
rustc,suma,-C opt-level=s,lsan,0,1,0.116251,0.112206,0.003915,10568,0,,1,1783529876
rustc,suma,-C opt-level=s,relro_full,0,1,0.121468,0.117435,0.003914,5872,0,,1,1783529877
rustc,suma,-C opt-level=s,stack_protector_none,0,1,0.122123,0.122037,0.0,5896,0,,1,1783529877
rustc,suma,-C opt-level=s,stack_protector,0,1,0.088353,0.088253,0.0,5768,0,,1,1783529877
rustc,suma,-C opt-level=s,stack_protector_strong,0,1,0.089596,0.089504,0.0,5956,0,,1,1783529877
rustc,suma,-C opt-level=s,noexecstack,0,1,0.121514,0.121429,0.0,5892,0,,1,1783529877
rustc,suma,-C opt-level=s,execstack,0,1,0.130115,0.130025,0.0,5772,0,,1,1783529877
rustc,suma,-C opt-level=s,pie,0,1,0.121101,0.117107,0.003903,5908,0,,1,1783529877
rustc,suma,-C opt-level=s,no_pie,0,1,0.120607,0.120506,0.0,5880,0,,1,1783529877
rustc,suma,-C opt-level=z,baseline,0,1,0.121294,0.121201,0.0,5696,0,,1,1783529877
rustc,suma,-C opt-level=z,overflow_checks,0,1,0.122159,0.117987,0.004068,5872,0,,1,1783529878
rustc,suma,-C opt-level=z,debug_assertions,0,1,0.626232,0.626103,0.0,5876,0,,1,1783529878
rustc,suma,-C opt-level=z,panic_abort,0,1,0.121442,0.121355,0.0,5716,0,,1,1783529878
rustc,suma,-C opt-level=z,lto,0,1,0.086635,0.086546,0.0,5756,0,,1,1783529878
rustc,suma,-C opt-level=z,lto_thin,0,1,0.088687,0.088601,0.0,5856,0,,1,1783529879
rustc,suma,-C opt-level=z,asan,0,1,0.236458,0.219445,0.016904,12940,0,,1,1783529879
rustc,suma,-C opt-level=z,lsan,0,1,0.208285,0.183706,0.024443,10580,0,,1,1783529879
rustc,suma,-C opt-level=z,relro_full,0,1,0.12218,0.118119,0.003937,5936,0,,1,1783529879
rustc,suma,-C opt-level=z,stack_protector_none,0,1,0.120948,0.12086,0.0,5700,0,,1,1783529879
rustc,suma,-C opt-level=z,stack_protector,0,1,0.087747,0.087659,0.0,5808,0,,1,1783529879
rustc,suma,-C opt-level=z,stack_protector_strong,0,1,0.086248,0.086161,0.0,5752,0,,1,1783529879
rustc,suma,-C opt-level=z,noexecstack,0,1,0.123566,0.123479,0.0,5888,0,,1,1783529880
rustc,suma,-C opt-level=z,execstack,0,1,0.121088,0.120989,0.0,5856,0,,1,1783529880
rustc,suma,-C opt-level=z,pie,0,1,0.126449,0.126345,0.0,5700,0,,1,1783529880
rustc,suma,-C opt-level=z,no_pie,0,1,0.106878,0.106761,0.0,5924,0,,1,1783529880
rustc,final,-C opt-level=0,baseline,0,1,1.611108,1.610973,0.0,2004,0,,1,1783529881
rustc,final,-C opt-level=0,overflow_checks,0,1,1.630411,1.630225,0.0,1992,0,,1,1783529883
rustc,final,-C opt-level=0,debug_assertions,0,1,1.588487,1.588322,0.0,2172,0,,1,1783529885
rustc,final,-C opt-level=0,panic_abort,0,1,1.585438,1.581298,0.003993,2160,0,,1,1783529886
rustc,final,-C opt-level=0,lto,0,1,1.620891,1.620765,0.0,1852,0,,1,1783529888
rustc,final,-C opt-level=0,lto_thin,0,1,1.588692,1.588557,0.0,2388,0,,1,1783529890
rustc,final,-C opt-level=0,asan,0,1,2.477154,2.468965,0.007993,8372,0,,1,1783529892
rustc,final,-C opt-level=0,lsan,0,1,1.64476,1.63036,0.014199,4764,0,,1,1783529894
rustc,final,-C opt-level=0,relro_full,0,1,1.586088,1.585945,0.0,2008,0,,1,1783529895
rustc,final,-C opt-level=0,stack_protector_none,0,1,1.584322,1.584178,0.0,2156,0,,1,1783529897
rustc,final,-C opt-level=0,stack_protector,0,1,1.701643,1.701488,0.0,2008,0,,1,1783529899
rustc,final,-C opt-level=0,stack_protector_strong,0,1,1.622998,1.618864,0.003997,1992,0,,1,1783529900
rustc,final,-C opt-level=0,noexecstack,0,1,1.584766,1.584619,0.0,1996,0,,1,1783529902
rustc,final,-C opt-level=0,execstack,0,1,1.613905,1.613764,0.0,2072,0,,1,1783529903
rustc,final,-C opt-level=0,pie,0,1,1.583225,1.583082,0.0,2064,0,,1,1783529905
rustc,final,-C opt-level=0,no_pie,0,1,1.554855,1.554691,0.0,1996,0,,1,1783529906
rustc,final,-C opt-level=1,baseline,0,1,0.111671,0.111584,0.0,2052,0,,1,1783529907
rustc,final,-C opt-level=1,overflow_checks,0,1,0.116141,0.112056,0.004002,2156,0,,1,1783529907
rustc,final,-C opt-level=1,debug_assertions,0,1,0.116067,0.115987,0.0,2116,0,,1,1783529907
rustc,final,-C opt-level=1,panic_abort,0,1,0.111584,0.111501,0.0,2164,0,,1,1783529907
rustc,final,-C opt-level=1,lto,0,1,0.118188,0.118096,0.0,2036,0,,1,1783529907
rustc,final,-C opt-level=1,lto_thin,0,1,0.121158,0.121069,0.0,1980,0,,1,1783529907
rustc,final,-C opt-level=1,asan,0,1,0.2548,0.239818,0.014873,8444,0,,1,1783529907
rustc,final,-C opt-level=1,lsan,0,1,0.168583,0.160359,0.008089,8824,0,,1,1783529908
rustc,final,-C opt-level=1,relro_full,0,1,0.111922,0.111817,0.0,2156,0,,1,1783529908
rustc,final,-C opt-level=1,stack_protector_none,0,1,0.111695,0.111612,0.0,2068,0,,1,1783529908
rustc,final,-C opt-level=1,stack_protector,0,1,0.110834,0.110753,0.0,1992,0,,1,1783529908
rustc,final,-C opt-level=1,stack_protector_strong,0,1,0.133314,0.133229,0.0,2008,0,,1,1783529908
rustc,final,-C opt-level=1,noexecstack,0,1,0.111413,0.107342,0.003975,2184,0,,1,1783529908
rustc,final,-C opt-level=1,execstack,0,1,0.111508,0.111404,0.0,1972,0,,1,1783529908
rustc,final,-C opt-level=1,pie,0,1,0.116244,0.11616,0.0,2052,0,,1,1783529908
rustc,final,-C opt-level=1,no_pie,0,1,0.112431,0.112338,0.0,2068,0,,1,1783529909
rustc,final,-C opt-level=2,baseline,0,1,0.135614,0.135528,0.0,2144,0,,1,1783529909
rustc,final,-C opt-level=2,overflow_checks,0,1,0.103342,0.103256,0.0,2052,0,,1,1783529909
rustc,final,-C opt-level=2,debug_assertions,0,1,0.113346,0.113261,0.0,2052,0,,1,1783529909
rustc,final,-C opt-level=2,panic_abort,0,1,0.105108,0.105027,0.0,1988,0,,1,1783529909
rustc,final,-C opt-level=2,lto,0,1,0.100123,0.100041,0.0,2008,0,,1,1783529909
rustc,final,-C opt-level=2,lto_thin,0,1,0.11585,0.115766,0.0,2168,0,,1,1783529909
rustc,final,-C opt-level=2,asan,0,1,0.227464,0.216151,0.011214,9928,0,,1,1783529909
rustc,final,-C opt-level=2,lsan,0,1,0.162108,0.15003,0.011964,8688,0,,1,1783529910
rustc,final,-C opt-level=2,relro_full,0,1,0.120826,0.116824,0.003894,2088,0,,1,1783529910
rustc,final,-C opt-level=2,stack_protector_none,0,1,0.120885,0.120802,0.0,2164,0,,1,1783529910
rustc,final,-C opt-level=2,stack_protector,0,1,0.111601,0.111517,0.0,2072,0,,1,1783529910
rustc,final,-C opt-level=2,stack_protector_strong,0,1,0.104501,0.104412,0.0,2068,0,,1,1783529910
rustc,final,-C opt-level=2,noexecstack,0,1,0.122113,0.12201,0.0,2004,0,,1,1783529910
rustc,final,-C opt-level=2,execstack,0,1,0.136145,0.136044,0.0,2064,0,,1,1783529910
